symbol,timestamp,side,quantity,price
NIFTY02JAN2523650CE,2025-01-01 09:30:00,SELL,50,117.932
NIFTY02JAN2523650PE,2025-01-01 09:30:00,SELL,50,113.886
NIFTY02JAN2523650CE,2025-01-01 15:15:00,BUY,50,206.306
NIFTY02JAN2523650PE,2025-01-01 15:15:00,BUY,50,68.819
