symbol,entry_timestamp,entry_price,entry_qty,entry_side,exit_timestamp,exit_price,exit_qty,exit_side,pnl,charges,pat
NIFTY30JAN25FUT,2025-01-09 11:30:00,23674.801,375,BUY,2025-01-09 11:45:00,23623.103,375,SELL,-19386.75,200.0,-19586.75
NIFTY30JAN25FUT,2025-01-09 11:45:00,23623.103,150,SELL,2025-01-09 12:00:00,23677.354,150,BUY,-8137.65,200.0,-8337.65
NIFTY30JAN25FUT,2025-01-09 12:00:00,23677.354,450,BUY,2025-01-09 12:15:00,23637.239,450,SELL,-18051.75,200.0,-18251.75
NIFTY30JAN25FUT,2025-01-09 12:15:00,23637.239,225,SELL,2025-01-09 12:30:00,23675.202,225,BUY,-8541.675,200.0,-8741.675
NIFTY30JAN25FUT,2025-01-09 12:30:00,23675.202,525,BUY,2025-01-09 12:45:00,23629.297,525,SELL,-24100.125,200.0,-24300.125
NIFTY30JAN25FUT,2025-01-09 12:45:00,23629.297,225,SELL,2025-01-09 13:00:00,23650.777,225,BUY,-4833.0,200.0,-5033.0
NIFTY30JAN25FUT,2025-01-09 13:00:00,23650.777,600,BUY,2025-01-09 13:15:00,23622.104,600,SELL,-17203.8,200.0,-17403.8
NIFTY30JAN25FUT,2025-01-09 13:15:00,23622.104,225,SELL,2025-01-09 13:30:00,23659.586,225,BUY,-8433.45,200.0,-8633.45
NIFTY30JAN25FUT,2025-01-09 13:30:00,23659.586,600,BUY,2025-01-09 13:45:00,23607.169,600,SELL,-31450.2,200.0,-31650.2
NIFTY30JAN25FUT,2025-01-09 13:45:00,23607.169,150,SELL,2025-01-09 14:00:00,23653.93,150,BUY,-7014.15,200.0,-7214.15
NIFTY30JAN25FUT,2025-01-09 14:00:00,23653.93,600,BUY,2025-01-09 14:15:00,23622.754,600,SELL,-18705.6,200.0,-18905.6
NIFTY30JAN25FUT,2025-01-09 14:15:00,23622.754,150,SELL,2025-01-09 14:30:00,23661.838,150,BUY,-5862.6,200.0,-6062.6
NIFTY30JAN25FUT,2025-01-09 14:30:00,23661.838,675,BUY,2025-01-09 14:45:00,23603.073,675,SELL,-39666.375,200.0,-39866.375
NIFTY30JAN25FUT,2025-01-09 14:45:00,23603.073,75,SELL,2025-01-09 15:00:00,23653.63,75,BUY,-3791.775,200.0,-3991.775
NIFTY30JAN25FUT,2025-01-09 15:00:00,23653.63,675,BUY,2025-01-09 15:15:00,23621.855,675,SELL,-21448.125,200.0,-21648.125
NIFTY30JAN25FUT,2025-01-16 09:45:00,23405.382,75,BUY,2025-01-16 10:30:00,23355.421,75,SELL,-3747.075,200.0,-3947.075
NIFTY30JAN25FUT,2025-01-16 10:15:00,23395.372,75,BUY,2025-01-16 11:30:00,23336.64,75,SELL,-4404.9,200.0,-4604.9
NIFTY30JAN25FUT,2025-01-16 10:45:00,23405.382,75,BUY,2025-01-16 11:45:00,23356.62,75,SELL,-3657.15,200.0,-3857.15
NIFTY30JAN25FUT,2025-01-16 11:15:00,23389.366,75,BUY,2025-01-16 12:15:00,23351.625,75,SELL,-2830.575,200.0,-3030.575
NIFTY30JAN25FUT,2025-01-16 12:00:00,23401.528,75,BUY,2025-01-16 12:15:00,23351.625,75,SELL,-3742.725,200.0,-3942.725
NIFTY30JAN25FUT,2025-01-16 12:00:00,23401.528,75,BUY,2025-01-16 12:45:00,23363.613,75,SELL,-2843.625,200.0,-3043.625
NIFTY30JAN25FUT,2025-01-16 12:30:00,23393.52,75,BUY,2025-01-16 12:45:00,23363.613,75,SELL,-2243.025,200.0,-2443.025
NIFTY30JAN25FUT,2025-01-16 12:30:00,23393.52,75,BUY,2025-01-16 13:30:00,23378.798,75,SELL,-1104.15,200.0,-1304.15
NIFTY30JAN25FUT,2025-01-16 13:00:00,23422.399,75,BUY,2025-01-16 14:00:00,23387.539,75,SELL,-2614.5,200.0,-2814.5
NIFTY30JAN25FUT,2025-01-16 13:45:00,23432.96,75,BUY,2025-01-16 14:00:00,23387.539,75,SELL,-3406.575,200.0,-3606.575
NIFTY30JAN25FUT,2025-01-16 14:15:00,23436.313,150,BUY,2025-01-16 14:45:00,23347.179,150,SELL,-13370.1,200.0,-13570.1
NIFTY30JAN25FUT,2025-01-16 14:30:00,23396.423,75,BUY,2025-01-16 14:45:00,23347.179,75,SELL,-3693.3,200.0,-3893.3
NIFTY30JAN25FUT,2025-01-16 14:30:00,23396.423,150,BUY,2025-01-16 15:15:00,23337.839,150,SELL,-8787.6,200.0,-8987.6
NIFTY30JAN25FUT,2025-01-16 15:00:00,23391.368,225,BUY,2025-01-16 15:15:00,23337.839,225,SELL,-12044.025,200.0,-12244.025
NIFTY30JAN25FUT,2025-01-23 09:45:00,23213.763,300,SELL,2025-01-23 10:00:00,23271.248,300,BUY,-17245.5,200.0,-17445.5
NIFTY30JAN25FUT,2025-01-23 09:45:00,23213.763,75,SELL,2025-01-23 10:30:00,23313.49,75,BUY,-7479.525,200.0,-7679.525
NIFTY30JAN25FUT,2025-01-23 10:15:00,23247.529,225,SELL,2025-01-23 10:30:00,23313.49,225,BUY,-14841.225,200.0,-15041.225
NIFTY30JAN25FUT,2025-01-23 10:15:00,23247.529,150,SELL,2025-01-23 11:00:00,23289.016,150,BUY,-6223.05,200.0,-6423.05
NIFTY30JAN25FUT,2025-01-23 10:45:00,23263.513,225,SELL,2025-01-23 11:00:00,23289.016,225,BUY,-5738.175,200.0,-5938.175
NIFTY30JAN25FUT,2025-01-23 10:45:00,23263.513,75,SELL,2025-01-23 11:30:00,23293.27,75,BUY,-2231.775,200.0,-2431.775
NIFTY30JAN25FUT,2025-01-23 11:15:00,23247.729,225,SELL,2025-01-23 11:30:00,23293.27,225,BUY,-10246.725,200.0,-10446.725
NIFTY30JAN25FUT,2025-01-23 11:15:00,23247.729,150,SELL,2025-01-23 12:00:00,23283.26,150,BUY,-5329.65,200.0,-5529.65
NIFTY30JAN25FUT,2025-01-23 11:45:00,23236.74,300,SELL,2025-01-23 12:00:00,23283.26,300,BUY,-13956.0,200.0,-14156.0
NIFTY30JAN25FUT,2025-01-23 11:45:00,23236.74,75,SELL,2025-01-23 12:30:00,23316.093,75,BUY,-5951.475,200.0,-6151.475
NIFTY30JAN25FUT,2025-01-23 12:15:00,23246.73,375,SELL,2025-01-23 12:30:00,23316.093,375,BUY,-26011.125,200.0,-26211.125
NIFTY30JAN25FUT,2025-01-23 12:15:00,23246.73,75,SELL,2025-01-23 13:00:00,23310.287,75,BUY,-4766.775,200.0,-4966.775
NIFTY30JAN25FUT,2025-01-23 12:45:00,23270.556,450,SELL,2025-01-23 13:00:00,23310.287,450,BUY,-17878.95,200.0,-18078.95
NIFTY30JAN25FUT,2025-01-23 12:45:00,23270.556,75,SELL,2025-01-23 13:30:00,23311.238,75,BUY,-3051.15,200.0,-3251.15
NIFTY30JAN25FUT,2025-01-23 13:15:00,23269.357,525,SELL,2025-01-23 13:30:00,23311.238,525,BUY,-21987.525,200.0,-22187.525
NIFTY30JAN25FUT,2025-01-23 13:15:00,23269.357,75,SELL,2025-01-23 14:00:00,23320.697,75,BUY,-3850.5,200.0,-4050.5
NIFTY30JAN25FUT,2025-01-23 13:45:00,23279.747,525,SELL,2025-01-23 14:00:00,23320.697,525,BUY,-21498.75,200.0,-21698.75
NIFTY30JAN25FUT,2025-01-23 13:45:00,23279.747,75,SELL,2025-01-23 14:30:00,23298.575,75,BUY,-1412.1,200.0,-1612.1
NIFTY30JAN25FUT,2025-01-23 14:15:00,23267.01,525,SELL,2025-01-23 14:30:00,23298.575,525,BUY,-16571.625,200.0,-16771.625
NIFTY30JAN25FUT,2025-01-23 14:15:00,23267.01,75,SELL,2025-01-23 15:00:00,23288.215,75,BUY,-1590.375,200.0,-1790.375
NIFTY30JAN25FUT,2025-01-23 14:45:00,23255.671,525,SELL,2025-01-23 15:00:00,23288.215,525,BUY,-17085.6,200.0,-17285.6
NIFTY30JAN25FUT,2025-01-23 14:45:00,23255.671,75,SELL,2025-01-23 15:15:00,23282.709,75,BUY,-2027.85,200.0,-2227.85
NIFTY30JAN25FUT,2025-01-30 09:45:00,23170.756,75,SELL,2025-01-30 10:00:00,23248.976,75,BUY,-5866.5,200.0,-6066.5
NIFTY30JAN25FUT,2025-01-30 09:45:00,23170.756,75,SELL,2025-01-30 10:30:00,23323.35,75,BUY,-11444.55,200.0,-11644.55
NIFTY30JAN25FUT,2025-01-30 10:15:00,23236.79,150,SELL,2025-01-30 11:00:00,23273.25,150,BUY,-5469.0,200.0,-5669.0
NIFTY30JAN25FUT,2025-01-30 10:45:00,23275.701,75,SELL,2025-01-30 11:30:00,23281.408,75,BUY,-428.025,200.0,-628.025
NIFTY30JAN25FUT,2025-01-30 11:15:00,23256.72,150,SELL,2025-01-30 11:30:00,23281.408,150,BUY,-3703.2,200.0,-3903.2
NIFTY30JAN25FUT,2025-01-30 11:15:00,23256.72,75,SELL,2025-01-30 12:00:00,23280.507,75,BUY,-1784.025,200.0,-1984.025
NIFTY30JAN25FUT,2025-01-30 11:45:00,23213.813,75,SELL,2025-01-30 12:00:00,23280.507,75,BUY,-5002.05,200.0,-5202.05
NIFTY30JAN25FUT,2025-01-30 11:45:00,23213.813,75,SELL,2025-01-30 12:45:00,23295.322,75,BUY,-6113.175,200.0,-6313.175
NIFTY30JAN25FUT,2025-01-30 12:15:00,23221.755,75,SELL,2025-01-30 13:30:00,23246.924,75,BUY,-1887.675,200.0,-2087.675
NIFTY30JAN25FUT,2025-01-30 12:30:00,23244.732,75,SELL,2025-01-30 14:00:00,23214.541,75,BUY,2264.325,200.0,2064.325
NIFTY30JAN25FUT,2025-01-30 13:00:00,23237.09,75,SELL,2025-01-30 14:00:00,23214.541,75,BUY,1691.175,200.0,1491.175
NIFTY30JAN25FUT,2025-01-30 13:45:00,23208.169,150,SELL,2025-01-30 14:00:00,23214.541,150,BUY,-955.8,200.0,-1155.8
NIFTY30JAN25FUT,2025-01-30 14:00:00,23214.541,75,BUY,2025-01-30 14:15:00,23140.736,75,SELL,-5535.375,200.0,-5735.375
NIFTY30JAN25FUT,2025-01-30 14:15:00,23140.736,150,SELL,2025-01-30 14:30:00,23188.916,150,BUY,-7227.0,200.0,-7427.0
NIFTY30JAN25FUT,2025-01-30 14:45:00,23156.97,300,SELL,2025-01-30 15:15:00,23263.34,300,BUY,-31911.0,200.0,-32111.0
NIFTY30JAN25FUT,2025-01-30 15:00:00,23170.556,75,SELL,2025-01-30 15:15:00,23263.34,75,BUY,-6958.8,200.0,-7158.8
NIFTY09JAN2523600CE,2025-01-09 09:30:00,44.555,750,SELL,2025-01-09 15:15:00,0.1,750,BUY,33341.25,50.0,33291.25
NIFTY09JAN2523600PE,2025-01-09 09:30:00,42.907,750,SELL,2025-01-09 15:15:00,80.08,750,BUY,-27879.75,50.0,-27929.75
NIFTY16JAN2523350CE,2025-01-16 09:30:00,29.321,750,SELL,2025-01-16 15:15:00,0.1,750,BUY,21915.75,50.0,21865.75
NIFTY16JAN2523350PE,2025-01-16 09:30:00,44.206,750,SELL,2025-01-16 15:15:00,47.898,750,BUY,-2769.0,50.0,-2819.0
NIFTY23JAN2523100CE,2025-01-23 09:30:00,54.745,750,SELL,2025-01-23 15:15:00,104.655,750,BUY,-37432.5,50.0,-37482.5
NIFTY23JAN2523100PE,2025-01-23 09:30:00,34.565,750,SELL,2025-01-23 15:15:00,0.15,750,BUY,25811.25,50.0,25761.25
NIFTY30JAN2523150CE,2025-01-30 09:30:00,125.574,750,SELL,2025-01-30 15:15:00,91.341,750,BUY,25674.75,50.0,25624.75
NIFTY30JAN2523150PE,2025-01-30 09:30:00,121.628,750,SELL,2025-01-30 15:15:00,0.2,750,BUY,91071.0,50.0,91021.0
