symbol,timestamp,side,quantity,price
NIFTY02JAN2523650CE,2025-01-01 09:30:00,SELL,50,117.932
NIFTY02JAN2523650PE,2025-01-01 09:30:00,SELL,50,113.886
NIFTY30JAN25FUT,2025-01-01 09:45:00,BUY,1,23763.69
NIFTY30JAN25FUT,2025-01-01 10:30:00,SELL,2,23782.194
NIFTY02JAN2523650CE,2025-01-01 15:15:00,BUY,50,206.306
NIFTY02JAN2523650PE,2025-01-01 15:15:00,BUY,50,68.819
NIFTY30JAN25FUT,2025-01-01 15:15:00,BUY,1,23921.848
