symbol,timestamp,side,quantity,price
NIFTY02JAN2523650CE,2025-01-01 09:16:00,SELL,50,127.872
NIFTY02JAN2523650PE,2025-01-01 09:16:00,SELL,50,119.58
NIFTY02JAN2523650CE,1900-01-01 15:26:00,BUY,50,215.766
NIFTY02JAN2523650PE,1900-01-01 15:26:00,BUY,50,65.565
